"filename", "language", "C++", "comment", "blank", "total"
"/home/levce/projectsDED/event_handler2/Event_handler/ToolManager.h", "C++", 6, 0, 2, 8
"/home/levce/projectsDED/event_handler2/Event_handler/ToolPaint.h", "C++", 6, 0, 1, 7
"/home/levce/projectsDED/event_handler2/Event_handler/ToolPalette.h", "C++", 0, 0, -1, -1
"/home/levce/projectsDED/event_handler2/Event_handler/main.cpp", "C++", 0, 0, 1, 1
"Total", "-", 12, 0, 3, 15
