"filename", "language", "C++", "Makefile", "comment", "blank", "total"
"/home/levce/projectsDED/event_handler2/Event_handler/ToolEyeDropper.cpp", "C++", 47, 0, 0, 11, 58
"/home/levce/projectsDED/event_handler2/Event_handler/ToolEyeDropper.h", "C++", 87, 0, 0, 24, 111
"/home/levce/projectsDED/event_handler2/Event_handler/ToolHorizontalScrollBar.h", "C++", 56, 0, 0, 16, 72
"/home/levce/projectsDED/event_handler2/Event_handler/ToolManager.cpp", "C++", 4, 0, 0, 2, 6
"/home/levce/projectsDED/event_handler2/Event_handler/ToolManager.h", "C++", 235, 0, 1, 64, 300
"/home/levce/projectsDED/event_handler2/Event_handler/ToolPaint.cpp", "C++", 10, 0, 0, 3, 13
"/home/levce/projectsDED/event_handler2/Event_handler/ToolPaint.h", "C++", 147, 0, 0, 40, 187
"/home/levce/projectsDED/event_handler2/Event_handler/ToolPalette.h", "C++", 32, 0, 0, 8, 40
"/home/levce/projectsDED/event_handler2/Event_handler/ToolZoom.h", "C++", 0, 0, 23, 6, 29
"/home/levce/projectsDED/event_handler2/Event_handler/Vector2d.cpp", "C++", 67, 0, 0, 18, 85
"/home/levce/projectsDED/event_handler2/Event_handler/Vector2d.h", "C++", 32, 0, 0, 7, 39
"/home/levce/projectsDED/event_handler2/Event_handler/VerticalScrollBar.h", "C++", 178, 0, 0, 45, 223
"/home/levce/projectsDED/event_handler2/Event_handler/Widget.h", "C++", 50, 0, 0, 28, 78
"/home/levce/projectsDED/event_handler2/Event_handler/Window.cpp", "C++", 60, 0, 0, 21, 81
"/home/levce/projectsDED/event_handler2/Event_handler/Window.h", "C++", 37, 0, 0, 9, 46
"/home/levce/projectsDED/event_handler2/Event_handler/constants.h", "C++", 11, 0, 0, 4, 15
"/home/levce/projectsDED/event_handler2/Event_handler/functions.cpp", "C++", 34, 0, 0, 9, 43
"/home/levce/projectsDED/event_handler2/Event_handler/functions.h", "C++", 6, 0, 0, 3, 9
"/home/levce/projectsDED/event_handler2/Event_handler/main.cpp", "C++", 129, 0, 3, 47, 179
"/home/levce/projectsDED/event_handler2/Event_handler/obj/Button.cpp", "C++", 232, 0, 0, 0, 232
"/home/levce/projectsDED/event_handler2/Event_handler/optionals.h", "C++", 14, 0, 39, 8, 61
"/home/levce/projectsDED/event_handler2/Event_handler/plugin_func.cpp", "C++", 93, 0, 1, 34, 128
"/home/levce/projectsDED/event_handler2/Event_handler/plugin_func.h", "C++", 0, 0, 63, 22, 85
"/home/levce/projectsDED/event_handler2/Event_handler/smth.cpp", "C++", 6, 0, 0, 1, 7
"/home/levce/projectsDED/event_handler2/Event_handler/tools.h", "C++", 112, 0, 194, 44, 350
"Total", "-", 6125, 40, 331, 1573, 8069
