"filename", "language", "C++", "comment", "blank", "total"
"/home/levce/projectsDED/event_handler2/Event_handler/Canvas.h", "C++", 1, 1, 1, 3
"/home/levce/projectsDED/event_handler2/Event_handler/DecoratorScroll.h", "C++", 2, 0, 0, 2
"/home/levce/projectsDED/event_handler2/Event_handler/ToolPaint.h", "C++", 21, 0, 6, 27
"/home/levce/projectsDED/event_handler2/Event_handler/main.cpp", "C++", -1, 0, 3, 2
"Total", "-", 23, 1, 10, 34
